,r_humidity_1h
16634,66.4
28147,62.3
19474,54.9
4444,50.5
13969,48.9
3044,87.2
7401,99.9
10487,30.6
16679,84.5
26858,27.2
14658,39.6
14281,99.9
26854,25.4
13211,47.6
27434,99.9
23545,65.2
25731,66.2
17091,99.9
19491,64.7
21972,90.4
867,60.2
22049,53.9
9341,96.4
5699,80.6
3961,64.4
9157,44.1
5382,45.8
14409,99.9
10998,61.4
17623,83.4
9024,23.7
22620,46.6
20711,38.4
28445,75.5
14008,40.4
2856,36.3
384,9.99
7015,42.2
28450,75.2
2834,33.2
10039,93.9
1309,99.9
22140,34.5
3397,47.8
20479,99.9
23426,18.5
1271,99.9
6597,99.9
28378,47.6
6271,99.0
16992,99.9
23063,84.9
13247,37.8
2719,60.0
22185,38.1
24189,44.1
21697,56.0
20939,64.7
16016,82.2
3821,99.9
14916,94.4
19430,45.3
1609,72.2
12396,99.9
9501,99.9
2908,40.2
24283,63.7
27651,19.1
21868,81.3
12142,99.9
14039,42.7
19792,87.8
1420,56.7
10259,79.4
3317,48.4
25153,99.9
18740,45.3
13205,54.6
8043,99.9
14818,59.4
1382,65.8
24545,99.9
9478,99.9
21689,60.8
2136,25.6
5967,80.6
11654,99.9
5316,82.5
16152,99.9
14023,41.7
27854,79.5
8746,70.7
2645,99.9
24046,31.6
23856,99.9
22424,99.7
4202,77.1
11891,37.8
9524,99.9
14978,99.9
14313,99.9
3120,89.4
3253,62.3
16510,99.9
2007,57.6
14217,96.7
5899,68.7
25749,69.9
16239,99.9
1154,99.9
14786,59.3
12047,80.2
16383,99.9
2525,99.9
20620,71.2
24620,79.5
7400,99.9
10431,31.0
23462,37.6
21143,77.3
7036,45.4
21811,73.3
11326,66.3
11810,48.5
13559,97.3
3082,91.8
614,9.76
16502,99.9
2800,31.0
5690,79.3
13281,37.3
12016,70.4
19421,41.1
11747,43.4
19020,90.9
22883,43.0
1537,58.4
13206,54.0
11618,99.9
25011,75.4
2481,85.8
5365,49.8
10732,98.6
5272,97.6
14120,73.6
5999,93.6
5042,59.7
6200,94.6
8288,62.4
12912,99.9
3943,70.0
24266,60.9
11857,38.6
12636,50.5
17967,49.4
22550,99.9
17846,62.5
19948,90.4
10036,94.1
14088,57.2
3748,98.9
3852,96.4
433,9.99
2296,29.0
3725,99.9
9409,99.7
6181,93.1
25661,43.4
8593,58.2
21261,70.1
23013,79.6
8464,99.9
22660,30.5
9985,85.3
23199,70.8
15486,56.8
16655,70.6
19034,91.6
28346,39.2
18873,71.7
2763,47.0
19800,88.9
7681,46.6
19561,71.1
26633,94.1
10891,90.8
6854,41.3
1473,59.6
26368,44.7
8782,73.8
9933,67.7
11300,56.7
18311,90.6
16443,99.9
4704,29.4
2441,76.8
19984,82.0
15769,99.9
28426,64.6
25080,91.9
21796,70.0
5885,74.2
23838,99.9
9218,58.6
2305,32.8
2989,83.2
3258,60.7
2151,26.4
28408,57.1
6437,99.9
15358,36.7
2954,71.7
4361,67.2
25529,21.3
20827,40.8
6722,99.9
25739,65.9
6303,99.9
11689,84.7
4774,29.5
20660,52.1
1546,60.3
2322,47.7
7285,73.2
26009,99.9
1408,55.2
2934,61.7
8424,82.5
6757,74.6
22479,99.9
21246,73.9
11113,32.4
25403,59.0
18199,83.1
17719,93.4
24281,64.8
16193,99.9
22464,99.9
9504,99.9
9737,26.1
20435,99.9
1299,99.9
5275,97.4
4976,48.8
16129,99.9
17820,71.8
12879,99.9
17993,50.6
14983,99.9
7070,46.1
13015,99.9
1488,55.1
11525,99.9
22070,50.2
20693,32.8
8173,76.0
9014,23.4
27005,23.4
26391,42.7
21799,71.2
16585,71.8
15081,99.9
24355,67.5
17944,49.7
11062,39.9
19891,81.6
21955,99.7
25892,91.4
14179,88.9
17996,52.1
4705,31.7
26207,29.5
20352,99.3
16173,99.9
24311,61.8
10657,85.6
8525,77.3
22079,47.4
4634,47.7
8318,57.8
10078,99.5
24998,72.2
11480,95.0
23951,50.3
17077,99.9
12970,99.9
28344,39.1
16707,96.1
1324,91.7
21532,54.6
25395,61.8
8804,80.5
17010,99.9
22279,58.0
17833,68.3
8992,30.5
22397,92.9
2578,99.9
16348,99.9
25964,99.9
8514,77.4
4469,66.2
22517,99.9
20412,99.9
11801,47.5
14311,99.9
18630,46.9
21491,46.3
1505,55.5
24045,33.7
5344,56.0
3532,80.4
2162,27.5
24218,47.4
17721,93.8
17412,75.9
15573,54.4
11882,34.7
22736,17.2
21979,84.9
11789,46.5
9255,75.2
4280,64.3
10967,77.6
2650,99.9
23529,58.5
27790,54.5
19869,83.0
16613,67.7
689,6.45
9463,99.9
6448,99.9
18164,81.1
11745,46.1
3830,99.9
21305,63.9
10161,99.6
14126,74.7
12414,90.3
4741,28.9
11784,48.5
15719,99.9
21264,72.2
4074,54.0
4924,41.0
24073,31.0
16134,99.9
14698,31.6
3409,51.0
11821,41.4
22716,18.3
12691,81.5
22132,38.3
26355,39.3
17887,55.7
4988,51.9
16082,98.6
25220,96.8
4248,64.9
25308,99.9
11137,26.0
25468,28.1
24423,84.1
6104,92.8
13381,52.4
13587,99.9
8926,32.5
10290,53.7
8708,67.5
16341,99.9
4938,43.2
22012,69.8
9531,98.6
11524,99.7
16241,99.9
18188,81.1
26233,23.9
1032,99.9
18448,99.9
5229,93.1
16218,99.9
19607,90.2
25788,79.6
22924,46.6
720,49.0
24040,29.7
16047,88.3
24152,34.3
25820,85.1
13662,99.9
3138,82.7
28048,99.9
11508,98.6
15605,59.6
12203,99.9
15144,99.9
27740,36.7
23317,28.9
13822,99.7
15946,73.3
14329,99.9
6537,99.9
26317,28.2
18490,99.9
10527,41.2
825,45.6
4317,61.7
20595,87.3
1170,99.9
17537,75.2
4025,54.7
16051,89.8
9059,22.4
12125,99.7
26677,98.3
18504,96.1
25488,32.5
10554,55.2
7593,37.3
6499,99.9
28067,99.9
15564,51.9
28322,26.6
4292,61.9
24291,65.4
18006,48.4
9318,90.2
13422,68.5
20216,73.0
16825,99.9
2814,29.9
7451,59.6
6756,71.9
7731,63.9
28520,88.7
8181,73.8
14908,90.9
11797,47.1
10467,30.2
25478,27.7
490,9.99
12522,57.5
4162,70.2
9701,26.7
12679,74.9
4727,28.2
22207,43.0
5459,30.1
21716,62.5
5948,66.6
22823,17.5
1977,63.3
15871,85.6
24973,56.0
1890,76.8
9831,43.3
7644,38.7
9464,99.9
7905,99.9
17000,99.9
7231,68.8
7122,56.9
17422,77.1
11995,58.2
24231,54.3
7387,99.0
12060,80.3
21563,66.3
12409,94.4
14878,86.3
8395,61.5
15007,99.9
15658,99.9
18739,46.3
16093,99.9
27995,99.9
9881,54.2
23766,99.9
7072,46.8
23259,36.1
11502,96.9
22610,68.9
6014,95.6
13783,99.9
10712,96.3
4211,78.1
5214,92.4
14566,99.9
5150,74.9
2412,64.6
28172,55.6
20772,32.5
18029,53.1
18503,96.1
26781,55.6
27848,74.6
890,55.7
9615,38.2
14387,99.9
7878,99.3
3016,83.3
13347,38.7
15897,83.9
18044,58.8
20888,57.1
8692,73.8
15604,59.6
18535,72.5
19465,51.2
14885,87.3
14957,91.9
3497,70.8
8201,62.2
8205,61.3
891,56.0
22494,99.9
28114,99.9
20063,54.8
9713,28.6
7041,43.4
23043,84.3
7304,85.9
10940,86.9
22201,40.9
27042,39.4
19333,46.5
4121,49.3
5642,65.0
1580,77.2
3420,55.9
3584,83.7
5032,58.3
7580,42.2
27810,61.8
14369,99.9
25504,23.9
23851,99.9
18834,71.6
26393,41.2
23817,99.9
16813,99.9
25574,29.7
6280,99.9
11422,79.8
13971,49.7
16574,73.9
19698,89.3
4547,53.0
567,9.99
6047,91.1
1395,61.0
10866,85.4
17836,67.0
20556,99.9
18854,71.0
12428,89.7
11529,99.9
22987,71.7
24407,78.6
2964,73.2
24047,31.0
13957,51.0
19467,52.6
13318,36.2
21277,67.3
15528,51.2
14012,39.7
19894,82.5
10925,88.5
3666,96.4
8242,62.2
5682,75.9
3125,88.0
1037,99.9
16628,70.0
18947,83.6
1665,69.6
7454,55.1
13359,40.9
5088,61.6
7135,58.4
7786,77.2
7959,99.2
17516,77.6
774,46.9
23794,99.9
11846,38.8
28308,23.0
22969,55.4
27564,32.4
296,9.48
16015,81.6
23945,50.4
22827,19.2
27691,17.9
7402,99.9
1598,74.5
14295,99.9
13785,99.9
16013,80.2
24916,52.4
24563,99.9
6645,99.9
8338,57.7
9248,75.8
15898,83.1
26326,27.1
15458,46.7
1960,59.7
2601,99.9
12686,77.4
7866,96.3
7154,59.4
21582,68.8
19214,59.3
28113,99.9
2879,36.4
23384,22.6
3296,49.3
20252,78.3
16590,73.0
9421,99.9
21379,50.0
13658,99.9
17536,75.4
19744,87.8
2844,33.4
11629,99.9
13775,99.9
7534,34.6
10726,98.9
911,73.8
438,9.99
2138,25.5
5227,92.9
18480,99.9
24350,64.9
2177,22.7
1142,99.9
13899,52.9
11763,48.6
11131,29.3
7640,37.7
10019,92.1
7524,30.2
24954,58.7
4368,66.7
13955,51.0
11297,53.7
5650,77.1
24692,50.1
6261,97.7
15785,99.9
8688,73.6
20936,64.9
23347,25.4
25681,47.6
13384,54.3
4881,30.3
4157,67.1
12924,99.9
17744,98.1
5916,68.1
13597,99.9
8679,72.6
12020,73.6
539,9.99
26530,78.9
2310,43.5
528,9.99
25070,89.8
18212,82.0
12869,99.9
2583,99.9
21669,70.6
7850,92.5
11601,99.9
23875,99.9
8625,61.7
2660,99.9
18325,90.7
16678,83.4
398,9.99
19583,86.4
21221,69.3
15657,99.4
4603,55.9
16541,88.1
6804,46.1
14774,53.4
17029,99.9
15283,41.1
21690,60.7
4006,58.0
21894,85.1
22211,43.8
443,9.99
13212,47.2
11598,99.9
5598,54.7
10245,83.5
23047,84.0
24370,77.3
18304,91.1
22982,64.7
10843,90.6
18642,46.4
3677,99.7
25317,99.9
17390,71.1
25711,58.3
7394,99.2
20877,57.9
18895,73.9
6721,99.9
4014,56.0
13356,40.1
21982,82.4
23209,63.3
4828,30.0
7568,40.5
15389,35.1
6317,99.9
16069,91.3
7396,99.3
21834,75.2
21191,77.5
668,7.24
9770,22.8
19447,46.6
17349,63.8
9980,82.0
3088,90.2
17462,77.6
12542,52.9
6142,92.5
26901,24.8
12820,99.9
16717,96.7
6650,99.9
24934,56.8
27243,92.4
5448,32.9
16101,99.9
26008,99.9
3367,45.9
9114,28.7
7848,94.2
7094,52.2
4955,45.9
402,9.99
22285,59.0
1251,99.9
4789,28.4
24889,43.8
4974,48.1
407,9.99
17680,89.1
7453,56.6
28045,99.9
23299,28.9
16100,99.9
23442,20.0
15438,40.7
9451,99.9
2364,53.6
7373,97.8
9294,82.9
19763,88.3
20264,84.0
16037,87.3
24127,30.8
9208,56.7
15388,35.7
25191,94.4
8505,76.5
10493,33.0
8871,66.7
13405,60.4
21015,77.7
11387,65.9
23302,27.4
859,56.0
21824,75.0
14407,99.9
28139,72.6
19738,86.9
8371,62.2
13880,57.0
28253,17.8
27902,87.3
11762,48.8
9363,99.9
28375,45.4
1163,99.9
3335,49.4
13354,39.0
11692,81.2
12429,89.4
4692,32.9
11405,72.6
6450,99.9
14156,84.2
26165,36.3
9475,99.9
1497,57.9
27062,43.5
5639,71.0
531,9.99
12689,79.7
21788,68.6
2320,42.9
19203,63.8
14904,91.0
18231,83.0
12280,99.9
636,8.78
14952,88.5
27573,28.4
10050,95.8
27773,50.8
11318,62.6
7664,39.3
1410,54.1
19737,87.2
7165,57.9
7619,32.9
22741,17.9
14371,99.9
23769,99.9
6947,33.5
15708,99.9
12526,51.5
12412,92.1
20175,63.1
26836,31.8
3066,83.3
17438,78.1
17697,89.8
15919,78.4
4907,34.4
2400,58.4
21721,62.8
2821,35.3
9263,75.9
12808,99.9
16440,99.9
19736,87.3
2263,20.9
18308,90.4
20205,76.1
11021,52.3
7871,97.5
23710,98.4
13742,99.9
7610,35.1
7868,97.1
14550,99.9
10594,66.6
20177,64.5
11680,93.3
2970,74.7
154,7.17
23935,54.7
5062,71.1
9377,99.9
5223,92.3
4045,51.7
20098,54.8
3374,47.6
21764,63.7
12725,89.3
358,9.99
11484,95.0
4784,25.3
20921,62.6
672,7.14
7067,45.2
15706,99.9
27021,29.9
20158,58.4
21159,77.1
22165,37.8
12076,86.5
10376,33.0
292,9.35
24661,65.8
5054,66.1
15827,87.0
9135,35.3
24706,41.6
4386,55.2
24731,41.9
6938,31.5
26099,41.0
7221,68.0
16236,99.9
6911,31.5
23351,25.4
24793,29.2
25200,93.2
2966,75.8
5003,54.0
27973,99.1
11066,37.8
12693,82.1
24836,30.4
15768,99.9
10946,88.5
3724,99.9
23762,99.9
26780,54.0
4431,43.5
12067,82.7
20099,54.9
18411,99.9
26771,57.0
21634,69.7
13406,61.1
23651,89.9
4608,57.5
467,9.99
21057,71.2
23774,99.9
16860,99.9
20049,55.3
13826,98.3
16059,92.5
16883,99.9
5270,97.4
8690,73.6
9467,99.9
4182,74.9
13571,97.1
15884,81.8
28330,30.2
11163,28.1
21701,58.9
4910,34.6
3156,74.7
8888,59.4
14982,99.9
19805,89.5
22951,55.7
11721,64.7
5550,31.9
5839,84.8
5881,74.2
16563,78.3
24099,33.6
19877,81.6
12754,94.7
9746,25.1
11515,98.4
27264,93.2
11181,29.2
9738,26.8
7007,40.2
5672,76.4
20458,99.9
13506,89.6
6718,99.9
2829,38.1
15859,87.9
17886,57.0
16294,99.9
25984,99.9
23688,95.8
4358,66.5
12814,99.9
25423,52.3
24892,45.6
8698,73.1
5131,72.1
28100,99.9
21046,70.0
22371,84.7
26721,99.9
3091,91.0
12892,99.9
21100,70.1
8483,88.7
5893,73.7
14345,99.9
22855,35.9
3211,66.7
19337,39.7
1663,70.2
15020,99.9
17179,99.9
2096,24.2
19351,39.8
13142,84.7
24144,34.2
3731,99.9
12699,83.8
16672,77.7
19819,89.9
27654,22.0
25429,46.8
27624,24.8
18238,83.4
15643,95.2
2229,22.7
7602,35.0
7345,95.8
20092,55.2
11764,47.7
25376,72.7
3188,73.6
14501,99.9
25315,99.9
3334,47.7
25841,83.9
3021,81.6
25348,85.3
17729,97.0
5808,79.9
16886,99.9
14056,40.8
21711,64.9
24536,99.9
17835,67.5
14198,94.0
15614,61.8
16483,99.9
3857,95.4
4717,30.5
24550,99.9
20079,53.6
12322,99.9
9748,24.3
573,9.99
7174,63.3
23183,99.9
11488,94.8
5469,33.4
20116,54.9
1644,77.3
9278,80.2
26542,83.6
7890,99.9
9559,70.5
27305,99.1
2572,99.9
8770,74.0
1893,76.4
14469,99.9
6364,99.9
5176,83.4
6739,97.1
16711,96.9
4303,61.6
5622,67.4
15525,50.7
5873,72.0
10621,79.4
9006,24.1
22616,54.4
3451,54.6
24110,34.4
450,9.99
22925,46.9
20320,89.1
17885,57.3
16857,99.9
5936,63.0
12108,95.1
8894,51.1
3405,49.9
23289,35.0
14202,91.8
22344,74.8
2349,51.6
23925,63.1
15192,91.6
14961,93.9
22580,99.9
17124,99.9
6511,99.9
4601,56.6
21540,57.9
19764,88.0
26249,21.8
11733,50.0
2562,99.9
26662,93.9
25370,75.6
19804,89.7
4632,49.8
410,9.99
16953,99.9
23584,73.9
18931,78.5
360,9.99
22255,49.7
19700,88.6
28331,31.9
5375,46.8
25753,72.4
1954,63.2
382,9.99
12146,99.9
18811,59.3
17593,81.8
3683,99.9
21427,44.7
28252,20.9
9066,24.4
19752,88.7
11351,61.4
7958,99.5
7411,91.7
3524,77.7
2840,33.2
27467,85.1
11129,30.8
13772,99.9
18366,99.5
17003,99.9
16810,99.9
8473,99.9
8976,29.6
11378,61.8
2720,60.2
23947,50.1
22409,94.3
11209,33.0
19875,82.9
20381,99.9
10418,32.6
3060,84.9
12109,95.3
2913,41.2
708,47.9
7037,44.7
19360,42.9
1637,76.5
18175,80.3
18692,36.9
22945,54.8
25369,77.8
4409,45.8
17806,76.9
13792,99.9
1784,94.3
22828,15.8
4441,49.3
12269,99.9
4888,34.6
17603,82.8
21472,45.9
26497,64.2
15645,96.1
1203,99.9
16955,99.9
23854,99.9
5170,83.2
21134,76.9
1434,56.2
854,54.7
169,8.12
17253,78.0
1141,99.9
20832,44.3
20309,90.5
16571,74.2
6147,92.6
11451,84.4
20636,67.0
16215,99.9
6747,86.4
8791,78.4
5585,46.6
18068,64.2
23189,88.8
26553,84.8
10766,94.2
4810,29.8
1589,72.2
25145,99.9
27148,71.3
20,5.84
9068,23.7
22672,25.5
4536,53.7
28168,55.0
25970,99.9
14558,99.9
27387,99.9
5266,97.1
10736,98.7
11835,42.7
21238,70.1
10072,98.4
5238,95.0
19781,88.0
19412,41.6
946,82.7
28218,31.6
8291,60.2
11961,47.2
8836,91.6
17664,87.8
6876,39.0
25890,90.6
3953,68.4
22445,99.9
9940,69.8
28530,90.2
9003,25.7
26395,42.1
20433,99.9
8910,38.5
3898,99.9
16814,99.9
21241,70.5
17232,88.2
13433,67.8
18560,74.9
22524,99.9
10361,39.0
13793,99.9
15416,37.4
1889,76.5
23802,99.9
5894,72.8
7607,33.1
23818,99.9
22693,20.0
18542,71.2
18482,99.9
4254,65.7
11427,83.9
8753,71.6
15058,99.9
21370,51.4
21412,47.7
22248,47.4
13358,40.5
24323,63.8
27066,43.7
25300,99.9
16957,99.9
23653,89.8
7830,89.5
9508,99.9
14647,50.4
19654,86.1
10536,56.2
6352,99.9
8909,38.8
11352,59.0
22184,39.6
24924,53.6
2523,98.1
15888,82.1
13702,99.9
27562,36.1
24643,75.0
27131,67.0
16124,99.9
6512,99.9
20374,99.9
3476,69.3
8142,99.7
16820,99.9
16415,99.9
8229,60.9
8263,66.0
968,96.8
3874,98.6
16368,99.9
25143,99.2
6792,49.4
11651,99.9
16322,99.9
26628,93.9
20312,90.6
5004,54.8
16310,99.9
3565,82.0
3865,96.1
14701,31.9
10922,89.2
12011,66.7
15534,50.8
11956,46.5
16527,95.7
6020,95.0
18225,83.4
5188,88.3
19836,90.0
19908,85.5
19461,51.1
28395,53.9
12279,99.9
17164,99.9
22689,20.7
16694,90.7
23839,99.9
21887,85.0
19270,46.5
6734,99.9
10139,94.2
8308,60.2
10129,94.4
10293,53.6
26332,28.6
20987,80.0
13564,97.1
22836,17.3
8404,65.3
16079,98.2
12883,99.9
758,51.1
11125,27.5
3756,98.7
2504,93.9
6940,32.0
2345,52.3
27720,30.1
14359,99.9
5814,80.8
27383,99.9
24136,32.4
2111,26.7
21426,45.2
6281,99.9
9798,32.7
7822,88.3
28228,27.8
24682,52.7
20106,55.6
15022,99.9
6118,92.8
28118,99.9
5559,27.4
8086,99.9
15742,99.9
19317,42.4
17448,79.0
26884,26.7
5804,80.2
20819,38.7
11283,48.4
10238,88.9
16169,99.9
21479,45.6
8964,29.6
21883,84.6
20241,73.3
9046,22.6
24695,50.2
22407,93.6
23356,24.9
3753,99.1
22203,41.5
25741,67.0
23179,99.9
19696,89.2
14717,39.9
19849,88.8
5535,35.3
13922,50.8
21572,64.1
9870,54.9
23627,84.5
18893,72.2
18306,90.4
25430,49.0
20716,40.2
20848,46.6
25280,99.9
21113,73.8
24272,63.5
16589,72.6
24005,30.6
104,5.7
21450,46.5
4852,30.1
21956,98.9
21740,58.1
24032,31.6
906,74.6
9952,75.0
907,76.6
4148,63.3
488,9.99
6399,99.9
21627,69.9
4978,49.4
22963,55.6
3015,83.1
4797,30.6
11663,99.9
28390,52.1
5588,52.9
20155,56.5
28455,75.6
16958,99.9
6007,96.2
19446,47.0
23190,87.3
7520,33.8
17630,85.6
13896,53.1
16202,99.9
4290,61.5
2658,99.9
4989,51.8
24301,60.4
6089,90.5
24156,35.3
12010,67.1
15381,34.3
11610,99.9
22691,20.2
3068,84.4
16609,68.2
4349,66.1
21282,67.5
26227,24.5
22290,60.6
8253,63.7
10468,31.4
21927,95.9
2430,72.0
8419,68.5
13481,80.3
10079,99.3
131,6.8
26810,36.7
21815,72.6
3463,67.1
23690,96.1
4588,56.0
3924,88.7
2195,20.6
10258,80.6
5545,30.6
12055,80.3
21606,58.9
21192,76.4
625,9.39
7263,83.6
20160,58.7
10143,93.4
19972,86.2
4641,38.4
27458,99.9
27962,95.5
9799,33.2
1348,79.0
10760,95.4
4805,28.3
17330,62.2
17393,72.2
8057,99.9
7287,71.6
9514,99.9
18959,84.6
12768,98.0
12057,79.6
7136,59.1
19358,39.5
17968,49.5
12187,99.9
2114,26.8
10266,73.6
27623,27.2
21270,69.9
21969,92.9
25903,88.9
24321,63.9
11658,99.9
4552,53.1
2286,24.1
9053,23.3
18451,99.9
2254,23.8
4855,28.1
9428,99.9
8915,38.2
7000,42.4
22599,99.9
10502,36.7
20144,53.4
4894,32.2
12973,99.9
1339,82.2
3511,79.4
7271,82.0
19189,77.6
18464,99.9
8162,78.9
10549,54.6
26490,65.6
7133,57.6
7637,38.8
27814,66.5
5423,39.8
10802,91.5
20625,69.5
7232,70.4
23402,17.9
24997,70.6
23235,44.7
11702,77.4
2224,22.9
20346,99.6
6814,42.4
25992,99.9
14563,99.9
8312,58.3
26289,20.9
4654,33.8
6517,99.9
8730,67.7
24446,81.4
20996,81.2
13321,36.5
9400,95.4
17326,57.6
2250,22.5
28376,46.1
3855,95.2
2723,58.3
23681,96.8
6564,99.9
4191,75.9
15312,36.8
1680,71.8
17789,92.6
13155,76.2
24034,25.9
23339,23.8
7312,90.0
2637,99.9
6454,99.9
26107,38.9
18712,44.1
5451,33.0
18867,69.4
25639,43.5
23595,73.9
20393,99.9
4826,30.4
20431,99.9
4587,54.3
11322,57.2
16673,78.1
25722,59.1
12816,99.9
10478,30.7
4506,63.0
26044,71.7
693,4.54
25162,99.9
25547,23.9
10602,68.7
17009,99.9
12734,89.9
24883,43.4
16735,99.9
8896,49.7
6008,95.7
6703,99.9
17795,86.9
5561,33.0
10294,55.1
19684,87.6
8777,72.5
12188,99.9
25328,99.9
25287,99.9
23160,99.9
12207,99.9
12436,84.7
27968,97.1
1654,71.7
11460,89.7
18012,50.0
18280,87.0
14216,96.7
4456,60.3
15484,55.4
11920,38.7
20176,63.6
10690,94.3
10679,90.8
143,7.22
25122,98.5
9329,97.1
25746,70.2
19331,46.9
9747,25.1
18623,48.9
27716,29.9
10417,34.5
591,9.99
8346,59.4
23226,47.5
12659,64.3
28049,99.9
27155,72.4
5119,68.4
26370,42.9
18267,82.8
2176,23.5
4835,30.0
27010,26.4
10152,96.6
23244,42.5
10339,40.9
16231,99.9
26978,22.5
8122,99.9
24376,77.8
21835,75.2
23746,99.9
1704,71.4
5050,61.9
7924,95.9
22999,71.5
9243,74.1
10346,40.2
18495,97.7
23256,36.9
22292,61.0
1435,56.0
25934,97.0
17977,54.0
7438,64.0
22427,99.9
2467,82.7
13757,99.9
8755,72.4
3979,57.1
12397,99.9
7834,91.3
17466,77.7
17987,53.2
13855,75.5
10941,87.0
14324,99.9
17964,51.1
6036,92.7
3822,99.9
202,8.4
4520,55.7
5403,40.5
25773,80.7
22369,85.0
7234,71.3
3999,57.8
12807,99.9
16366,99.9
2991,84.6
20588,94.1
18230,83.1
27008,23.4
25134,99.2
12996,99.9
2476,85.1
24613,85.4
8617,58.3
14771,52.2
4012,58.0
2213,21.0
2643,99.9
16339,99.9
10481,30.3
24451,86.6
19661,85.0
8300,57.6
497,9.99
20195,71.0
22068,49.3
18690,35.1
10402,34.3
27109,58.5
10004,89.8
1603,72.5
28396,54.5
19383,41.3
5145,70.8
10932,87.3
2158,28.2
1604,73.8
19406,40.8
24821,30.5
733,51.2
8955,30.5
16664,74.0
27908,89.4
16637,67.7
8741,68.2
15139,99.9
1249,99.9
5557,32.4
19280,42.6
14046,41.4
17606,83.0
18025,51.9
28379,48.0
24969,58.7
28065,99.9
7556,42.8
4482,74.7
13059,99.9
17212,95.1
181,7.85
11335,63.4
5569,30.5
264,9.24
20965,74.6
7260,82.9
27745,37.7
13727,99.9
12242,99.9
8860,77.8
18154,81.7
17386,69.3
21132,75.7
24381,77.4
1318,93.9
17931,52.3
23513,51.8
15692,99.9
4668,30.8
2713,63.0
26362,42.8
15795,97.0
16661,73.3
27295,98.4
18982,88.3
5782,80.1
5627,67.5
20037,54.9
28191,37.4
26915,22.3
27265,94.2
23124,97.3
1888,76.3
11735,52.8
8569,66.5
28056,99.9
25759,73.6
634,9.1
11295,53.7
23810,99.9
11436,81.3
22056,53.8
15967,71.5
14917,95.0
5980,87.2
22101,44.9
21138,75.3
26466,58.8
79,5.8
7048,44.6
3910,99.9
25605,38.2
22024,61.7
26922,24.4
25491,26.5
26543,83.0
26967,21.2
15303,36.6
25974,99.9
19872,81.2
10462,31.9
3008,83.6
10093,99.9
15228,65.0
23589,79.4
20975,77.9
21648,64.4
15656,99.1
17563,79.0
16115,99.9
26569,88.4
26321,26.0
6233,97.3
14868,84.8
15864,86.1
10897,91.1
17936,47.9
11813,43.3
3206,69.9
7284,74.1
14631,58.8
24898,48.0
17167,99.9
26529,77.4
13031,99.9
20807,35.6
17150,99.9
22443,99.9
45,5.55
17323,56.6
7582,40.3
5147,71.4
26868,26.3
17928,51.9
23833,99.9
12400,99.8
17172,99.9
26779,55.2
22979,66.5
18374,99.9
2911,39.1
28183,44.7
21723,62.0
19513,70.9
28464,77.1
20601,81.4
19316,45.6
19043,92.3
5351,47.0
27480,73.0
13011,99.9
15848,86.1
23401,18.4
25864,85.5
13539,91.7
10063,97.8
24186,41.5
23350,23.1
4947,45.3
26216,26.3
1246,99.9
19330,44.7
13570,96.6
1321,91.3
26834,33.0
24150,34.8
12002,63.9
2692,76.8
17156,99.9
25202,93.8
5992,93.6
18979,86.4
21994,80.0
15901,81.2
1155,99.9
13182,64.0
139,6.99
147,7.14
25093,93.8
22135,35.5
4518,57.2
27478,76.0
28275,18.9
16518,99.9
10117,99.9
21613,63.9
4411,47.1
26160,31.3
8629,65.3
25628,43.3
10605,69.9
16074,96.7
18808,59.2
10524,47.7
16526,97.7
17047,99.9
23929,58.8
23547,67.4
23449,23.2
14708,33.2
20590,92.7
19365,42.4
6508,99.9
705,47.9
10299,50.2
26733,99.9
4032,56.2
13002,99.9
15439,40.7
17614,83.8
6712,99.9
21732,56.8
12714,86.2
5133,72.0
4574,55.9
2935,65.0
13761,99.9
11152,27.3
9591,39.4
5175,83.2
26748,89.1
18835,72.4
224,8.88
22568,99.9
20071,54.8
1499,53.7
14417,99.9
15248,49.4
5636,76.3
212,8.61
9369,99.9
17234,88.8
15551,50.7
9899,57.7
4840,31.1
1660,70.3
8060,99.9
10649,84.5
3982,58.2
15753,99.9
18915,75.7
7264,83.3
3747,99.1
16946,99.9
27665,21.0
21779,64.7
9596,37.8
14506,99.9
17431,79.3
10423,29.9
9313,91.6
20606,78.8
25902,90.3
2841,36.9
24888,43.0
1966,62.7
2257,20.8
11531,99.9
12390,99.9
18202,82.8
4886,32.6
6809,43.2
1099,99.9
1272,99.9
25005,72.4
5757,79.8
9647,34.0
15993,74.6
7941,99.5
17788,93.5
2124,27.1
18641,43.5
17940,48.6
22763,16.5
16123,99.9
27563,33.8
14781,56.8
23691,96.6
15018,99.9
25754,72.7
27450,99.9
16084,99.1
19690,86.3
19682,87.3
18608,58.4
18004,47.8
3720,99.9
22173,37.0
26835,33.9
4710,31.2
6465,99.9
23202,68.7
2700,67.3
2499,92.2
13349,39.6
27248,92.8
11081,32.6
2577,99.9
23916,69.2
21694,59.9
28217,29.0
11777,47.8
2485,88.2
19090,85.0
17338,64.2
12391,99.9
9244,74.7
10636,81.3
5741,80.7
888,60.1
4871,27.3
21297,63.0
16523,99.8
17013,99.9
12922,99.9
24625,78.0
6848,40.0
18290,89.4
19755,89.0
6958,37.1
16853,99.9
25467,28.3
22511,99.9
7450,62.1
17036,99.9
11832,42.4
17586,81.5
16250,99.9
27660,23.3
23731,99.9
23076,89.1
4168,72.6
12878,99.9
7315,89.9
187,8.35
11914,36.7
