,air_temperature_1h
17959,9.3
26788,0.7
8075,-12.2
14707,8.1
14306,-4.1
15234,2.7
21410,6.8
9194,-1.8
12033,-2.5
7762,-4.1
12156,-6.6
18951,-3.2
6932,-4.0
19526,-0.8
10191,-8.4
17773,1.9
11543,-9.8
25154,-3.2
19865,0.5
19285,6.2
2559,-12.1
9554,4.7
25821,-3.8
27381,-7.1
22274,0.2
12374,-8.1
19785,-0.2
26463,-2.5
22822,2.7
7716,-3.3
15524,6.0
14499,-1.8
8090,-12.9
26548,-5.6
12283,-8.8
4546,-12.6
12158,-6.8
18819,0.2
28357,11.2
24599,-3.5
20223,0.5
22687,4.3
13024,-7.4
25398,6.5
22729,4.2
17455,3.0
7795,-6.8
4,9.92
12877,-5.6
12570,6.3
19946,2.0
2094,-1.7
7430,-10.1
381,9.49
16381,-2.3
13315,8.1
10606,-3.8
3686,-5.6
4416,-5.5
5587,-9.4
618,9.78
2402,-6.6
1110,-8.9
5780,-12.7
18174,3.2
3002,-6.1
22733,4.0
12629,5.7
16216,-4.3
9303,3.0
23464,0.4
16324,-2.5
18716,5.7
15247,3.2
7877,-9.3
4725,-12.2
4120,5.2
27252,-5.3
10601,-3.3
960,-5.5
6535,-12.7
24033,6.8
12849,-5.1
3216,-3.3
501,9.29
27259,-5.1
12447,0.0
4179,1.5
9209,-3.2
2117,-0.7
23896,-6.1
22039,7.1
7168,-10.6
25475,9.1
1605,1.4
11398,-6.1
26247,7.0
3873,-5.0
321,9.67
2959,-4.6
20306,-2.5
4987,-15.2
26533,-5.6
6400,-7.0
6355,-6.6
3963,1.7
20278,-0.7
16931,-5.1
24049,7.5
6115,-6.3
6319,-6.6
4831,-10.3
7237,-12.9
4570,-13.4
3531,-2.8
8331,3.0
12323,-9.4
4442,-6.8
12663,1.5
18974,-3.7
23944,0.0
23659,-7.1
16983,-5.5
9144,-0.2
6084,-6.5
426,9.47
16019,3.7
4719,-12.1
267,9.68
22996,-7.0
23973,3.0
21510,7.0
17361,5.3
6934,-3.8
23381,4.2
11493,-8.9
8083,-12.6
27643,12.9
21498,7.1
19299,6.5
17877,8.0
25238,-1.0
1329,-4.1
1908,1.0
5474,-7.1
21793,3.7
10936,-5.0
23563,-3.5
14843,-2.0
9394,3.2
15027,-6.6
8509,1.0
26695,-8.3
1575,1.4
19723,-0.2
22341,-2.0
21314,3.5
4775,-10.4
18553,2.9
5196,-19.0
28569,3.0
13522,-3.2
12468,1.9
14914,-4.8
23557,-3.3
28279,11.8
11741,0.9
25265,-2.0
10199,-8.4
26253,7.1
1608,1.0
14428,-2.8
712,2.7
17724,1.5
2147,-0.7
24568,-6.0
20647,5.3
21673,4.3
15502,3.8
5548,-6.3
15427,8.3
4236,0.0
12810,-4.5
24541,-5.6
12765,-3.8
28214,8.5
5082,-16.9
13994,7.1
7631,-0.5
12058,-3.2
17759,1.2
22879,-2.8
24511,-4.8
3622,-3.7
17920,9.3
13620,-5.1
10308,0.0
23566,-4.3
3826,-5.3
1322,-5.0
6943,-4.3
3106,-6.0
5197,-19.0
6353,-6.6
10141,-7.1
6563,-13.1
9355,1.7
10383,2.2
3746,-4.5
23635,-6.6
5355,-13.7
7599,-0.4
25777,-3.0
4321,-2.5
25293,-3.0
23638,-6.8
1976,-0.5
14459,-2.0
25341,1.7
18076,6.0
13921,6.3
23985,3.5
15969,7.1
7258,-13.7
25679,1.0
11190,3.3
18082,6.3
7724,-3.5
19041,-3.7
22196,2.9
3579,-2.7
5298,-19.2
10707,-7.0
24028,6.8
12228,-7.9
22819,3.3
24602,-2.8
22958,-5.3
20245,0.7
26296,5.7
20202,0.2
21544,5.5
14534,-1.5
22383,-3.7
5968,-10.3
19063,-2.7
6764,-5.0
10890,-5.1
9612,6.0
4799,-10.1
9950,-4.1
24139,8.0
6667,-15.9
27603,10.4
21676,4.5
9652,6.5
15920,6.5
25106,-1.8
7546,-1.8
9662,6.3
15371,10.3
12132,-6.5
11011,-0.5
13093,-5.6
16268,-4.6
27275,-5.8
25926,-6.5
408,9.49
2978,-5.8
491,9.32
16472,-0.7
18462,-3.8
19502,0.2
12665,1.4
20415,-3.7
9731,5.5
21611,5.0
9992,-5.6
12208,-7.6
16143,-2.0
3290,-0.5
6928,-3.8
11845,5.2
10584,-2.8
3618,-3.5
21619,4.5
12490,3.7
5201,-19.2
21878,2.7
18505,0.4
5139,-17.5
16145,-2.0
18527,2.5
12789,-4.1
11110,4.2
4738,-11.6
18431,-3.7
6575,-13.2
5221,-19.5
16229,-3.8
7683,-2.5
6346,-6.8
13199,5.8
26255,6.6
16896,-5.0
2500,-10.3
8993,3.2
8785,-5.3
8154,-6.5
5198,-19.0
15123,-6.8
22902,-4.0
4904,-13.1
10671,-6.0
19496,0.4
4618,-14.0
13828,-3.0
21654,4.8
23292,1.7
21601,4.8
8073,-12.2
7107,-9.3
17204,2.0
26545,-5.5
7623,-0.8
24037,7.1
13797,-5.3
984,-5.8
3997,3.8
9644,6.3
23171,-9.9
26823,2.7
26058,-0.2
15985,6.0
27161,-2.5
14399,-5.5
9545,4.2
15296,7.1
26096,3.2
4922,-13.7
1670,2.0
23224,-2.0
10198,-8.4
24978,2.2
222,9.73
26365,0.0
9794,1.4
18292,1.4
18699,7.5
22777,4.0
6891,-3.3
19379,6.5
15550,6.2
26168,6.3
8788,-5.8
22500,-6.5
14231,-2.5
25402,6.6
5896,-10.9
25919,-6.1
25071,-1.7
24223,2.9
21294,3.0
27367,-7.1
24485,-3.8
3591,-2.8
13713,-4.8
26396,-0.4
4945,-14.2
1335,-3.5
9723,5.3
5790,-12.7
7940,-10.9
24847,9.5
28032,-6.3
7964,-11.2
18593,6.2
4781,-10.1
5113,-17.3
15990,5.7
3544,-2.7
12365,-8.6
9258,-5.5
24831,9.8
16579,5.0
1248,-9.8
27034,6.2
8901,1.0
21854,3.0
5463,-8.4
5377,-13.1
4138,4.2
17374,5.0
6376,-6.5
24931,4.3
1139,-8.1
24649,1.5
8696,-4.6
22461,-5.5
19600,-1.7
8622,-2.2
2231,-1.0
11415,-6.6
19269,5.7
20856,5.2
22761,4.2
18478,-1.8
25417,8.0
3449,1.2
10823,-5.5
2331,-5.5
14301,-4.0
13550,-4.0
21242,1.9
3812,-6.3
16494,0.0
6966,-5.6
21003,0.0
13619,-5.0
17814,5.3
3294,-0.4
15366,10.1
11069,2.0
24576,-5.8
5359,-13.2
21966,3.8
4366,-3.8
15725,1.5
24621,-0.4
8705,-3.7
28259,10.9
23,9.9
22457,-5.8
5816,-12.2
2184,-0.5
409,9.49
4856,-10.9
28101,-6.5
14379,-5.8
14902,-4.1
24730,6.6
14778,2.0
22647,3.0
28492,2.9
6041,-8.4
23213,-3.0
10752,-6.1
15766,2.9
1667,2.0
16555,5.3
7867,-9.1
20313,-2.3
14525,-1.7
17626,2.4
20182,1.7
16238,-4.1
19584,-1.7
12545,6.3
17870,7.6
2267,-3.0
15965,7.1
22851,-2.2
10616,-4.3
18472,-2.5
2181,-0.4
17746,0.9
12036,-2.8
19794,-0.2
17644,2.2
19845,0.0
22772,3.7
17332,6.3
4224,0.5
26146,5.2
4822,-10.1
6062,-7.0
13319,8.3
14161,-1.8
24123,8.6
18079,6.2
21030,0.7
1899,0.5
4291,-1.3
4239,0.0
12064,-3.3
13183,4.3
7510,-4.1
4662,-13.1
21489,7.3
26342,1.4
14604,2.9
9284,-6.1
16964,-5.5
23540,-3.5
25482,9.6
26224,7.8
6936,-4.1
22237,1.2
5763,-13.4
1566,2.0
27662,12.9
9709,6.5
12407,-3.3
2923,-2.0
19215,2.4
15441,7.3
22984,-6.1
20108,4.5
3371,1.4
13066,-7.4
8216,-2.7
23015,-7.8
5630,-11.9
16014,3.8
25187,-1.2
9820,0.4
7484,-5.8
2252,-1.8
4970,-14.9
18968,-3.7
18818,0.2
8091,-12.9
15016,-6.8
18015,9.3
23743,-8.3
10017,-6.5
27230,-4.6
10126,-6.6
1891,1.0
10727,-6.8
8663,-3.8
18107,5.3
16898,-5.0
4288,-1.3
4914,-13.4
11227,0.5
5180,-18.8
2552,-11.7
19451,5.5
8452,-0.2
9352,1.4
13723,-5.3
3796,-5.6
2301,-4.8
22581,-5.5
26292,5.8
13238,8.1
7210,-11.9
10874,-5.1
12561,6.6
19678,-0.7
8249,0.0
9326,2.2
3081,-6.5
24119,8.3
16198,-3.3
9886,-1.3
12395,-5.0
12041,-2.2
25065,-1.7
19087,-2.8
21742,5.2
16682,1.4
4757,-11.1
13928,6.2
19071,-2.7
23619,-6.3
9904,-2.5
20838,7.0
12082,-4.3
11719,-0.7
8472,-1.3
11150,4.3
15083,-7.1
27927,-4.1
3197,-4.1
10869,-5.0
19483,1.9
7009,-7.1
13795,-5.5
6527,-12.7
13874,4.2
20055,4.3
13843,-1.7
19647,-1.2
9556,4.7
14290,-4.6
15407,9.0
22681,4.3
12417,-3.0
4020,5.2
14142,-0.8
21187,1.4
6096,-6.6
13129,-0.8
19471,3.0
15199,-2.3
3540,-2.7
3577,-2.7
3711,-5.1
16927,-5.1
921,-4.3
1361,-1.2
3201,-4.1
22414,-5.1
22858,-2.5
16712,-0.2
20469,-4.6
7745,-3.5
22662,3.8
19555,0.9
2967,-5.3
17377,5.2
23876,-9.3
27262,-5.3
476,9.37
6330,-6.8
5045,-16.4
26678,-8.1
3628,-4.3
697,2.7
23971,2.7
23698,-7.8
3959,1.5
27554,7.1
663,10.15
17458,3.2
19641,-1.0
22997,-7.0
13611,-4.8
20555,-3.7
27029,6.8
12824,-4.3
6620,-14.4
7314,-15.0
6413,-7.3
2569,-12.1
17062,-6.3
15519,5.8
13430,0.4
24564,-6.0
4296,-1.5
2248,-1.8
959,-5.3
8439,0.0
7519,-3.3
16996,-5.8
4103,5.5
22103,8.3
11453,-7.8
28189,6.3
6195,-5.0
13811,-4.0
22742,4.0
18637,8.0
13209,6.5
6982,-6.3
28474,3.5
24609,-1.5
26759,-2.0
15223,0.9
20872,4.3
11607,-10.6
21993,4.5
18626,6.6
7505,-4.0
5396,-11.2
10556,-1.8
23206,-3.8
20236,0.4
8689,-4.6
27987,-5.6
11149,4.0
13809,-4.1
16900,-5.0
4549,-12.6
25485,9.1
28310,12.3
10240,-4.8
16435,-1.2
16271,-3.2
20600,1.0
15593,5.5
14439,-2.5
28124,-1.7
7895,-9.4
14746,7.3
8277,1.9
15838,5.7
13805,-4.5
20836,7.1
2836,-0.2
7242,-13.1
159,9.8
27642,12.8
17059,-6.0
19779,-0.4
5204,-19.2
6808,-3.5
8123,-12.6
10832,-5.3
4657,-13.1
11558,-10.1
12153,-6.6
3311,0.0
1454,4.3
25208,-0.7
12277,-8.8
13653,-5.0
8789,-6.0
8670,-3.7
5592,-9.9
17523,2.7
978,-6.3
23030,-8.1
15841,5.7
20046,4.5
16247,-4.5
17535,3.0
13480,-1.7
5293,-19.5
18718,5.5
12853,-5.5
3888,-6.0
18751,5.0
8109,-12.9
20130,5.0
27929,-4.0
9931,-3.2
10475,2.4
9259,-5.5
19169,-2.7
6274,-6.0
28386,9.8
4387,-4.5
20557,-3.7
21140,1.4
17575,2.4
20191,1.2
21433,7.1
20845,7.0
18371,-1.8
17175,-0.5
24213,3.8
22193,2.9
3319,0.4
3416,1.7
1008,-7.3
15323,10.1
10551,-1.7
12094,-5.1
22084,8.1
27834,-1.3
14302,-4.0
1174,-9.1
8271,1.2
8847,-7.9
18694,7.8
22551,-6.5
20054,4.3
23783,-8.8
19597,-1.7
2228,-1.0
27384,-7.1
23463,0.5
11997,-1.3
18743,5.2
27946,-5.0
20701,8.4
15062,-7.4
21571,4.5
9029,4.2
12367,-8.4
26800,1.7
23470,-0.4
25779,-3.2
24210,3.8
35,9.98
2803,0.0
2168,-0.2
1013,-7.4
15266,4.5
15717,1.4
27843,-1.2
1283,-8.9
4920,-13.7
8965,2.5
17571,2.5
7700,-3.0
22331,-1.7
15834,5.7
17436,3.0
20045,4.3
13585,-4.8
11201,2.5
20302,-2.3
25601,5.3
7802,-6.6
25079,-2.0
26745,-5.5
8323,2.9
7341,-16.0
9574,5.3
25138,-3.0
8413,2.5
6924,-3.5
9521,1.5
17222,2.7
18351,-0.7
24554,-6.0
22326,-1.3
21153,1.2
19480,2.0
2451,-8.6
17872,7.6
18273,1.7
11715,-1.5
715,2.2
5854,-11.6
14575,-0.5
25393,6.0
21266,2.4
22721,4.0
25323,-1.2
6504,-10.4
2540,-11.6
8351,2.5
16598,5.2
13678,-5.3
489,9.34
22031,6.6
25945,-7.0
14138,-0.8
24802,9.5
10479,2.2
16041,2.2
21181,1.2
14410,-3.7
8858,-5.3
16223,-4.0
10014,-6.8
24166,6.3
17861,7.3
932,-4.1
23456,1.7
5560,-7.0
1894,1.0
24134,8.1
11043,0.4
12350,-9.4
18737,5.2
11216,1.5
3474,0.0
12640,4.8
20189,1.4
24228,3.2
7473,-6.3
23273,1.2
3412,1.7
23864,-9.6
2741,-3.2
24397,-1.5
24819,9.8
20974,-0.4
7713,-3.2
24972,2.7
20793,9.3
6190,-5.0
7922,-9.8
24244,1.7
27445,-6.5
6967,-5.6
7979,-11.7
26199,7.0
3452,1.0
8152,-7.0
7852,-8.1
5941,-10.3
18610,5.3
6715,-11.7
13284,8.8
9028,4.0
7426,-10.9
22221,1.4
536,9.24
3673,-5.3
827,0.9
17625,2.4
13668,-4.8
27869,-2.3
15952,6.8
2588,-12.4
25486,9.3
20897,3.2
27632,10.6
19320,6.8
18543,3.5
25997,-7.8
22612,0.5
5882,-11.1
14073,5.3
1315,-5.3
23573,-4.6
26166,6.2
9490,-1.3
21778,4.2
15009,-6.3
7110,-9.3
2401,-6.8
28329,12.3
11253,-1.0
431,9.45
26320,3.5
21687,5.0
17173,-0.7
12712,-1.7
7585,-1.2
25580,7.1
24445,-2.8
2611,-12.7
28076,-6.6
1294,-7.6
19558,0.9
20784,8.6
13383,2.9
7968,-11.4
25151,-3.2
20691,7.5
28573,3.0
19809,-0.4
17342,6.0
28486,2.7
2850,0.2
11585,-10.3
8257,0.4
5671,-12.7
11171,4.0
7693,-2.7
5620,-11.1
21502,7.1
17765,1.5
14431,-2.8
25185,-1.5
5654,-12.9
25921,-6.3
7278,-13.4
28415,7.5
4498,-10.4
19577,-1.5
4917,-13.6
28321,12.6
16994,-5.8
16354,-2.5
11255,-1.0
20516,-4.3
19185,-1.7
24017,5.7
13179,4.2
14523,-1.7
2872,0.5
11536,-9.6
1111,-8.9
11839,4.8
26367,-0.2
18201,3.0
20086,4.5
7469,-6.6
20570,-3.3
24226,2.9
14888,-3.8
25407,7.5
20668,6.0
19655,-0.8
18414,-3.3
3431,1.7
26034,-2.5
4756,-11.4
4969,-14.9
9761,3.7
3428,1.5
19720,-0.2
14691,8.8
28312,12.1
23138,-9.6
14946,-3.0
3117,-6.1
1107,-8.8
15,9.85
830,0.4
23781,-8.8
574,9.27
1559,2.2
16653,5.2
14705,8.0
17407,3.3
16787,-3.5
15194,-2.7
10739,-6.6
22869,-3.0
18488,-0.7
23197,-5.1
2985,-6.0
13080,-6.8
20904,3.3
24743,7.1
15782,3.3
3568,-2.8
21931,2.9
25598,5.5
25881,-4.1
1804,0.5
5215,-19.3
17515,2.9
18805,1.7
1815,0.5
6763,-5.0
17613,2.4
23521,-2.5
13469,-1.2
27013,9.0
7567,-1.3
15586,5.7
27879,-2.7
27218,-4.3
18881,-0.7
21976,4.3
22626,1.4
6388,-6.5
4031,5.8
25607,4.8
24874,8.0
429,9.45
14474,-2.2
15624,5.0
12651,3.0
1567,2.0
10950,-4.5
2186,-0.7
5549,-6.3
3259,-2.0
15075,-7.6
23662,-7.1
15774,3.0
103,9.92
13,9.83
3013,-6.0
15127,-6.6
9021,4.2
27794,1.2
9697,6.8
15436,7.5
19645,-1.2
23776,-8.8
20475,-4.8
23661,-7.1
20765,9.5
1710,2.0
16689,0.9
2739,-3.2
22908,-4.3
20648,5.5
16496,0.0
21495,7.1
1635,0.7
25256,-1.5
6493,-10.1
17343,6.2
12084,-4.3
15488,3.3
27694,10.8
2784,-0.7
17851,7.0
23970,2.5
3262,-1.8
12657,2.4
22249,0.9
1366,-0.4
27860,-1.7
15423,8.5
5572,-7.9
6683,-15.7
7711,-3.2
27257,-5.3
15232,2.4
22118,6.8
8266,0.7
12873,-5.6
20366,-4.3
9489,-1.2
24338,1.5
14935,-3.2
2173,-0.8
11311,-4.0
10797,-5.6
2593,-12.6
4412,-5.3
9065,3.8
5090,-17.0
18305,1.0
19557,0.9
19183,-1.8
20927,2.4
12379,-7.1
4859,-10.9
27543,6.3
3019,-5.8
23515,-2.5
25110,-2.5
94,9.93
21981,4.7
10328,0.9
8367,2.2
4616,-14.0
13806,-4.3
16636,5.8
10034,-7.0
10608,-3.8
6302,-6.3
13945,6.3
16399,-2.0
12308,-9.1
12979,-7.1
6770,-4.8
28244,10.3
6067,-7.1
3962,1.7
19171,-2.7
10106,-8.3
3370,1.4
363,9.55
16939,-5.1
19964,1.5
12482,3.2
25668,1.2
27575,9.0
25487,9.5
27865,-2.5
13537,-3.7
10921,-5.0
17504,2.9
19620,-0.8
20938,2.4
28417,7.5
24546,-5.8
27423,-7.4
25303,-2.7
5934,-10.3
21780,4.0
1672,2.0
6214,-5.0
25442,9.0
14520,-1.7
17726,1.4
12516,5.2
12459,1.7
16554,5.2
14720,7.6
4957,-14.4
26793,1.2
8671,-3.8
15338,10.3
1733,1.2
23061,-7.9
16600,5.3
13264,8.6
17219,3.0
17842,6.6
5399,-11.4
23409,4.3
13036,-7.6
24258,1.2
24657,2.0
615,9.78
25012,-0.4
15533,6.2
7477,-6.0
7374,-16.2
16170,-2.7
18453,-3.8
21394,6.3
15796,4.5
10593,-3.2
16863,-4.5
23164,-10.1
13146,0.9
13052,-7.8
4176,1.7
16832,-4.1
8999,3.7
19818,-0.4
26634,-7.6
6609,-14.0
21414,6.8
22029,7.5
17837,6.5
26189,7.0
584,9.4
3265,-1.5
23304,2.0
9700,7.0
89,9.95
9648,6.2
7052,-7.8
13287,8.8
18649,6.5
21106,1.5
23188,-7.1
21559,5.0
27558,7.5
9569,5.3
13030,-7.6
10392,2.7
24209,3.8
2930,-2.8
21842,3.2
12169,-7.0
7608,-0.5
13301,8.6
893,-2.3
3916,-3.3
17066,-5.8
21992,4.5
25511,9.5
14214,-1.8
20797,9.3
3010,-5.8
9090,3.5
20715,8.8
11363,-5.0
8503,0.5
19858,0.2
26182,6.2
8763,-5.1
15106,-6.6
10400,2.4
28087,-6.8
3209,-3.8
5297,-19.3
310,9.68
18969,-3.7
12284,-8.8
4879,-11.7
3576,-2.7
27666,13.4
2626,-13.1
6661,-15.7
19479,2.2
28327,12.8
5357,-13.2
17939,9.5
27164,-2.7
26460,-2.8
5226,-19.3
19734,-0.4
7900,-9.9
21789,3.8
515,9.26
18769,3.8
15089,-7.0
4326,-2.7
26910,7.8
27690,12.6
16397,-2.0
6492,-9.9
5978,-10.3
26407,-1.7
24501,-4.0
20917,3.0
26899,6.8
13039,-7.9
12478,3.0
17210,2.5
10686,-6.8
22560,-6.6
1232,-9.6
8531,0.0
5991,-10.3
18283,1.2
7917,-9.1
22710,4.5
19605,-1.5
16326,-2.5
24928,4.5
22417,-5.3
17249,4.3
11901,4.7
1055,-8.1
13062,-7.6
20032,4.2
15291,7.0
23538,-3.2
21121,1.5
18654,6.5
16497,0.2
8207,-3.2
14136,-0.7
11749,1.9
5582,-8.9
9562,5.2
22240,1.0
23934,-1.0
20499,-4.6
5986,-10.4
19824,-0.2
6433,-7.4
8448,-0.2
22147,5.8
18338,0.9
28105,-5.5
7316,-14.9
223,9.73
8210,-3.0
12648,3.5
27901,-3.3
26524,-5.1
16930,-5.1
12130,-6.3
9348,1.9
27215,-4.1
219,9.75
12895,-6.0
4130,4.7
27567,8.5
8021,-12.1
14826,-0.5
15957,7.1
13509,-2.8
28298,11.9
26700,-8.4
3617,-3.7
5085,-17.0
5536,-6.1
25530,9.0
3798,-5.8
1526,4.0
10145,-7.3
5956,-10.1
11250,-0.7
21888,2.5
17191,0.4
19067,-2.7
16977,-5.5
13501,-2.3
21315,3.7
6472,-8.9
10711,-7.1
12310,-9.1
8745,-4.3
18165,3.0
11986,0.4
12140,-6.5
28487,2.7
1730,1.2
1998,-1.0
22964,-5.1
7690,-2.7
20276,-0.5
11296,-3.3
1959,0.0
8218,-2.5
10587,-3.0
5613,-11.6
11879,4.8
16789,-3.0
11356,-4.1
9610,5.8
15111,-6.6
76,9.96
28538,2.0
24592,-4.0
8939,2.0
9339,2.7
3793,-5.6
18117,4.2
14167,-0.8
1591,1.4
25001,0.2
15737,2.2
11264,-1.3
27948,-4.8
8986,3.2
24155,7.0
3288,-0.7
3467,-0.2
759,3.3
23952,0.9
10215,-8.4
9163,-1.5
16108,-0.7
6424,-7.0
3582,-2.7
7810,-7.1
14881,-3.5
12463,2.0
11360,-4.8
28549,3.0
6260,-5.5
18848,0.4
12574,7.0
15151,-6.6
496,9.29
2219,-0.8
9592,5.8
20117,4.3
2429,-8.4
763,3.2
20892,3.2
12826,-4.6
3304,0.2
21699,5.2
18830,-0.2
11748,1.7
9760,3.7
27151,-2.3
5135,-17.7
9970,-5.0
6549,-12.9
27178,-3.2
28090,-7.0
27513,3.2
2818,-0.2
10303,0.0
20271,-0.8
18732,5.2
26239,7.3
8988,2.9
8268,1.0
26586,-6.5
11616,-10.7
22127,7.3
27868,-2.3
541,9.21
6204,-5.1
25941,-7.0
18356,-0.7
16052,1.9
12720,-2.2
15288,6.5
1323,-4.6
7956,-10.7
27700,10.1
3350,1.2
3249,-2.3
24342,1.7
6572,-13.1
22034,6.5
15099,-7.0
21129,1.4
14134,-0.5
5908,-10.6
2180,-0.2
2065,-1.3
9549,4.3
12007,-1.5
18103,5.8
18803,1.4
2822,0.2
13718,-5.5
4845,-10.6
12497,4.2
16890,-4.8
2359,-5.8
7579,-1.2
15630,4.3
7655,-0.8
19543,0.2
13666,-5.0
26775,-0.2
17387,4.5
2997,-6.1
18128,3.5
23993,4.5
22466,-5.1
22789,4.5
24589,-4.1
15467,4.8
25479,9.0
9038,4.3
6787,-3.8
19959,1.5
17495,2.9
14184,-2.3
13009,-6.5
26438,-2.8
3459,0.5
18519,2.0
2835,0.0
27282,-5.6
23478,-1.3
22006,5.5
15067,-7.1
4688,-12.2
5546,-6.5
16542,4.0
27319,-6.5
14386,-5.1
17324,6.5
17822,6.0
5725,-12.9
19184,-1.7
26861,5.7
5320,-15.7
28510,2.7
16299,-2.7
27645,12.8
2497,-10.1
18919,-1.7
11423,-7.1
9048,5.0
22621,1.4
12811,-4.5
14277,-3.8
23123,-9.3
15196,-2.3
7495,-4.8
11803,4.8
24287,1.2
556,9.22
6978,-6.1
24927,4.8
25938,-6.8
6167,-4.8
24493,-3.5
3967,2.0
20436,-4.6
8975,2.9
16942,-5.3
25064,-1.5
13181,4.2
13580,-4.5
983,-6.0
21496,7.1
9729,5.2
27350,-6.6
24556,-5.8
22169,4.5
24361,0.5
27439,-7.0
21829,3.2
7727,-3.5
27510,2.5
4039,6.0
13446,-0.5
1673,2.2
8846,-8.1
11096,3.2
861,-2.2
4259,-0.7
4300,-1.7
9914,-2.3
9437,0.4
19579,-1.8
7970,-11.6
27644,13.1
20159,3.5
6100,-6.5
3611,-4.0
17152,-2.3
14392,-5.5
19013,-3.7
27278,-5.8
3368,1.4
19023,-4.0
3981,3.3
18963,-3.7
3144,-5.8
6710,-12.9
3164,-5.1
3360,1.2
20163,3.3
709,2.5
23082,-8.9
2960,-4.6
23283,1.5
11153,4.5
4571,-13.4
109,9.88
800,2.7
12186,-7.1
28324,12.7
3886,-5.6
25877,-3.7
22335,-1.7
26238,7.5
25688,0.0
18752,5.0
22250,0.9
24497,-4.0
8808,-6.8
2604,-12.6
12796,-4.3
2587,-12.4
17064,-6.0
13519,-3.0
15044,-6.6
8664,-3.7
8267,1.0
27097,1.4
26623,-7.0
8337,2.9
10754,-6.0
21912,2.5
12021,-1.8
25309,-2.7
27776,3.0
14906,-4.1
21347,5.2
24453,-4.0
10210,-8.3
15707,1.2
21998,4.7
10086,-7.8
10432,2.9
1974,-0.5
15683,2.0
5449,-8.4
28362,11.4
28527,2.4
7060,-8.1
22703,4.5
26153,5.7
5644,-12.4
22544,-6.6
11075,2.4
12107,-4.8
21645,4.7
19353,7.0
19943,2.0
16831,-4.3
4876,-11.6
8882,-1.8
26100,3.5
9999,-6.0
16861,-4.3
8423,1.9
10655,-5.6
20242,0.9
22160,5.7
5832,-12.4
11650,-9.3
16276,-2.8
6143,-5.8
25047,-1.2
7494,-5.0
12760,-3.5
15504,4.0
14140,-0.8
5071,-17.0
7251,-13.1
27162,-2.5
14937,-2.8
5709,-13.2
9221,-4.0
10714,-7.1
24101,8.8
13531,-3.7
27522,3.8
4083,5.0
16402,-1.8
8098,-12.9
28197,7.1
17617,2.4
20500,-4.6
10269,-2.2
13163,2.7
4803,-10.3
4312,-2.2
17297,6.3
15886,6.5
59,10.0
17755,1.2
14973,-5.6
2337,-5.5
4714,-12.1
12433,-1.8
9241,-5.1
10121,-7.1
171,9.8
15663,2.9
18601,5.3
13105,-3.6
7553,-1.8
301,9.7
28425,6.9
19296,6.6
7629,-0.7
10035,-7.1
19029,-4.0
27807,0.4
4192,1.2
6626,-14.0
25339,1.5
13847,-0.7
25851,-5.0
18016,9.3
18621,6.0
24843,9.5
14764,3.5
15580,5.8
27020,7.8
20443,-4.5
8967,2.7
28130,-0.4
12965,-6.8
28525,2.5
17732,1.2
9896,-1.8
17475,2.9
26161,5.8
11468,-8.3
14928,-4.0
13366,5.0
4030,5.7
8946,2.0
17688,2.0
14456,-2.2
11144,3.8
17985,8.6
28352,11.6
10565,-2.2
16573,5.2
17468,2.9
1247,-9.8
26042,-1.5
10643,-5.3
25224,-1.0
11154,4.0
15799,4.7
23496,-2.2
20333,-3.7
18152,2.7
9536,3.0
3103,-6.0
24290,1.5
10208,-8.3
9724,5.3
10188,-8.3
10782,-5.6
16287,-2.7
5719,-13.2
24683,5.0
18430,-3.7
17978,8.8
22954,-5.1
16281,-2.7
23424,4.3
1113,-8.9
14278,-3.8
22532,-6.5
12340,-9.4
12170,-7.0
13782,-6.0
20871,4.2
17048,-6.3
24825,9.6
18247,2.7
17403,3.3
26784,0.4
2740,-3.3
21660,4.8
11100,3.3
4722,-12.4
18615,5.5
16073,0.4
1217,-9.8
12415,-2.8
16168,-2.7
3631,-4.3
6994,-6.6
6679,-15.5
22884,-3.2
11219,1.0
6545,-12.9
18747,5.2
25436,8.8
19967,2.0
19514,-0.2
10912,-5.0
9900,-2.0
17933,9.6
23386,4.7
6063,-7.1
23262,0.5
14552,-1.2
26746,-5.1
13451,-0.7
20448,-4.6
24526,-5.0
18725,5.3
11362,-4.8
28535,2.2
0,9.87
28044,-6.6
10972,-3.2
9160,-1.5
24757,7.8
917,-4.3
11973,0.9
356,9.54
28526,2.4
6554,-13.1
28342,11.5
22021,6.3
26152,5.5
17397,3.8
19999,4.0
20747,10.1
3562,-2.8
25314,-2.5
15877,6.0
7977,-11.7
7467,-6.6
8598,-2.2
357,9.54
3947,1.2
2194,-0.5
421,9.5
185,9.8
24388,-0.8
13348,7.1
23600,-5.6
13310,8.3
2971,-5.5
5159,-18.5
13291,9.0
21344,5.0
24239,2.0
2395,-7.0
4839,-10.6
12039,-2.2
22453,-5.3
23981,3.3
14713,8.0
10130,-7.6
7946,-10.4
96,9.93
19318,6.8
1043,-7.8
10868,-5.0
21859,2.9
24292,1.7
6107,-6.5
1515,4.5
14135,-0.7
14207,-2.5
10911,-5.0
4267,-0.7
17841,6.6
21034,1.0
2095,-1.3
23446,3.5
506,9.27
6833,-3.7
7472,-6.5
10075,-7.9
13834,-2.7
17085,-4.8
27219,-4.1
1244,-9.8
